subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
24 WALKING_DOWNSTAIRS 0.2886312089090909 -0.0145730348310909 -0.1048188202727273 -0.0827324805400000 -0.1026073267836364 -0.2055663807454546 0.9508834167272724 -0.1283267109272727 -0.1401231550181818 -0.9618453274545455 -0.9414789794545455 -0.9422077187272727 0.0802619828545455 -0.0044731627369091 -0.0084691585736364 -0.3372188940000000 -0.1692918877418182 -0.2902393765636364 -0.0867069010690909 -0.0542300245127273 0.1119736506036363 -0.4319190679454544 -0.4846735239999999 -0.4910772449090908 -0.0914145014654545 -0.0291766311418182 -0.0412055411490909 -0.3584445502254545 -0.5193267350909092 -0.4786909412727273 -0.0737699163072727 -0.0224839122854545 -0.0737699163072727 -0.0224839122854545 -0.2631069448363637 -0.1435019700181818 -0.3049658063636363 -0.3636948774000000 -0.4971522383636366 -0.4591598523636363 -0.2223242934545455 -0.0861829752472727 -0.1738250835872727 -0.0349085946785455 -0.1691911475290910 -0.2915538223818182 -0.5416638701818181 -0.0116848720163636 0.2012990744534545 -0.3761757949090909 -0.2258243574000000 -0.2500001833818182 -0.3559305980000000 -0.1636268076363637 -0.3285699685454546 -0.3981446180000002 -0.4153053777272727 -0.2975206975454547 -0.2724692118545455 -0.4334754318181819 -0.3962866463636364 -0.4848946838181818 -0.5234127016363636 -0.5732819054545455 -0.0545287366636364 0.0935884644618182 0.0208409579327273 -0.0231701626603636 -0.1752917086781818 -0.0364416083527273 -0.2008301371090909 -0.0827554911536364 -0.0019853714218182 -0.3742986867272727 -0.4701472701818183 0.1647726429327273 -0.4744499258181818 -0.4780304861818183 0.0997292208543636
24 WALKING_UPSTAIRS 0.2698811067796609 -0.0251979434569492 -0.1142486109661017 -0.3443993513559322 -0.1168044889661017 -0.2556010128813561 0.9063695005084745 -0.2374984091525423 -0.2271348691525424 -0.9621905674576269 -0.9166907798305085 -0.9349529389830507 0.0862310100338983 -0.0150816047830508 -0.0132353651798305 -0.4987646722033897 -0.5152207522033899 -0.5238072642372880 0.0883163772152542 -0.1059329472949152 0.0248290702830508 -0.5774264088135594 -0.5685341245762712 -0.2745962837966102 -0.1468008456054237 -0.0317350582050847 -0.0498427228983051 -0.6404895379661016 -0.6466443737288136 -0.6489753308474576 -0.2264028220338982 -0.3068544699999999 -0.2264028220338982 -0.3068544699999999 -0.4884876205084745 -0.4410686898305086 -0.3344358397966102 -0.5039290601694916 -0.6587516291525422 -0.6381803528813561 -0.3957905538983050 -0.2524125419661017 -0.3127922110169492 -0.3261655530508475 -0.1077876793288135 -0.2831434433898304 -0.5024632825423728 -0.2717136466271187 -0.0999242115191526 -0.5156446172881357 -0.5276042435593220 -0.4833909877966100 -0.5271047191525424 -0.5358433191525422 -0.5627271230508475 -0.3928312698983051 -0.5088767181355932 -0.4265300745762713 -0.5031886849152544 -0.5466209811864408 -0.3721829120338983 -0.6029454806779658 -0.5861778242372881 -0.3119964089830508 -0.1877078481186441 -0.0677441224796610 -0.3435696790508475 -0.3223009893220339 -0.4062833776271185 -0.1137270648389831 -0.4298007788135593 -0.4596477977966101 0.0077672679220339 -0.5646649947457627 -0.5490709900000001 -0.0612402085000000 -0.6461146699999999 -0.6538769506779659 0.0122259033220339
25 LAYING 0.2507918286136986 -0.0188943663671233 -0.1004288302602740 -0.9091164741095887 -0.6917706805616437 -0.7172620040136989 -0.4611025313698629 0.6206589199178082 0.5263538183150683 -0.8295549478082191 -0.6435783614246576 -0.6101611662876710 0.0879071687671233 0.0284619311524658 -0.0307179435315068 -0.9733234123287671 -0.9456871697260273 -0.9678355263013698 0.0037272345958904 -0.0716401726150685 0.1397186714657535 -0.8897696397260274 -0.9366308032876712 -0.9109279900000000 -0.1016469993424657 -0.0426718870280822 -0.0596922147205480 -0.9573811450684934 -0.9715643230136984 -0.9742422545205479 -0.5604777760958903 -0.6492547679452055 -0.5604777760958903 -0.6492547679452055 -0.9621613558904114 -0.9619316053424659 -0.8096885453424659 -0.8560173697260276 -0.9697832624657532 -0.9683095226027397 -0.9291473712328765 -0.7849458190958905 -0.8161979535616440 -0.9025477124657535 -0.6723842556986301 -0.6941003680123290 -0.4033595051616440 -0.0800093983775343 -0.0315562255205480 -0.9728590857534244 -0.9468020035616438 -0.9626326745205479 -0.9764239846575348 -0.9484142935616438 -0.9718853701369861 -0.0416113196575343 -0.2798136458849316 -0.1092535867201370 -0.8905175393150684 -0.9462596393150684 -0.9245368605479454 -0.8913080690410962 -0.9322933347945206 -0.9154675042465752 -0.2050037161068493 -0.2628885284657533 -0.1398612137671233 -0.7744819436164383 -0.6513532416438356 -0.2415750563939726 -0.9600831473972605 -0.9636012128767122 0.2004939404246576 -0.9101269935616441 -0.8506613406849314 -0.3348495649493151 -0.9682516089041100 -0.9704579475342461 0.0859903395931507
25 SITTING 0.2785414824615384 -0.0147696808030769 -0.1091604404769230 -0.9918928286153846 -0.9474576170615386 -0.9651395521538466 0.8656860781538462 0.2082871422615382 0.1671409563850768 -0.9888799806153848 -0.9634150169230773 -0.9694599824615387 0.0752087009912308 0.0048541589323077 0.0021076083586154 -0.9922786216923076 -0.9828709916923078 -0.9884331533846155 -0.0352052091230769 -0.0748002714615385 0.0852783892769230 -0.9899075841538464 -0.9811935018461538 -0.9726375586153844 -0.0954801379692308 -0.0391651423907692 -0.0495595643230769 -0.9923046538461541 -0.9913157676923078 -0.9914913878461535 -0.9704093370769228 -0.9600034144615386 -0.9704093370769228 -0.9600034144615386 -0.9895451424615385 -0.9883118049230771 -0.9665687186153844 -0.9706391256923078 -0.9928646500000000 -0.9917664030769231 -0.9914054981538459 -0.9591172593846155 -0.9747761312307691 -0.9921242793846154 -0.9448429932307691 -0.9620906146153844 -0.0316398345215385 0.1253067233015384 0.1081785464656923 -0.9924788461538465 -0.9829570029230772 -0.9863263964615385 -0.9927501098461537 -0.9840680253846152 -0.9891561055384613 0.1766562768307692 -0.0408130188664615 0.0587166219230769 -0.9880025524615383 -0.9838278010769231 -0.9758058901538463 -0.9905500030769229 -0.9798288832307692 -0.9741728706153847 0.1361922192107692 -0.3004833082769230 0.0368690794884616 -0.9670179926153848 -0.9619972683076924 0.1946582043692308 -0.9879418255384617 -0.9876188010769231 0.3004398784923076 -0.9793509136923072 -0.9703218972307694 -0.0911441489753846 -0.9917817016923075 -0.9920195595384611 0.2533702408153846
25 STANDING 0.2780137016216216 -0.0163569730274324 -0.1073529575945946 -0.9919701267567566 -0.9545692259459457 -0.9646426881081085 0.9297947331081083 -0.1593167864864865 0.2011821064864865 -0.9931482677027027 -0.9806429706756761 -0.9677925786486489 0.0752337295675676 0.0066321397672973 -0.0062280879143378 -0.9883126583783782 -0.9722724105405405 -0.9870626851351353 -0.0247946750959459 -0.0698876853378378 0.0852685438243243 -0.9713574212162163 -0.9767576210810816 -0.9718141391891895 -0.1004736977567568 -0.0418294632148649 -0.0556979055540541 -0.9779096939189189 -0.9872421400000003 -0.9807222944594592 -0.9726635921621618 -0.9680756293243247 -0.9726635921621618 -0.9680756293243247 -0.9846470712162162 -0.9826370809459464 -0.9670774428378379 -0.9598842743243242 -0.9850919912162158 -0.9832308095945944 -0.9900932028378380 -0.9598461890540538 -0.9740512312162161 -0.9928517432432434 -0.9541793300000002 -0.9621237397297295 0.0343528228500000 0.0009277035000000 0.1953876830379729 -0.9884046548648652 -0.9725544529729725 -0.9848322512162161 -0.9893398908108105 -0.9740295035135137 -0.9878980483783781 0.1863955110324325 -0.1081663888587838 0.0868078890175676 -0.9680785252702706 -0.9783998852702707 -0.9704568625675674 -0.9726641699999998 -0.9759606660810813 -0.9749820881081083 -0.1858026503621622 -0.2249339972486487 -0.0699344712864865 -0.9723553932432433 -0.9702036604054054 0.1539598745510811 -0.9822941708108112 -0.9820833150000001 0.3084475003148648 -0.9689724995945950 -0.9610903968918916 -0.1693834822786486 -0.9840178302702706 -0.9830989359459460 0.0811606181486486
25 WALKING 0.2789927590540541 -0.0186477624716216 -0.1087376362972973 -0.5960074435135135 -0.1618524115810811 -0.4371334032432433 0.9374831144594591 -0.1273158707432433 0.1884162734864865 -0.9794992632432432 -0.9650934410810813 -0.9449957312162159 0.0721720712281081 0.0035111520141892 -0.0033509868067568 -0.6076209316216218 -0.3826197185135135 -0.6756014036486487 -0.0156305378067568 -0.0820768065347297 0.0867868736891892 -0.4011587537837837 -0.6040320974324325 -0.5627752454054051 -0.1023772693216216 -0.0398986518064865 -0.0512696224225676 -0.5079570940540541 -0.7996353841891892 -0.6595761631081081 -0.4052894300000000 -0.5656014660810809 -0.4052894300000000 -0.5656014660810809 -0.5382914245945948 -0.5428700625675678 -0.3943624013513513 -0.4898093860810809 -0.6784660690540543 -0.7570325448648648 -0.6090389089189191 -0.2518802710945947 -0.5335632205405405 -0.5914499564864865 -0.1703138040391892 -0.4306245871621622 -0.3476417426756757 -0.1632984272067568 -0.1444873901756757 -0.6255953768918919 -0.4344551997297298 -0.6592863928378376 -0.6241457245945948 -0.3677600983783784 -0.6904133860810808 -0.2235005104810811 -0.5461387857702700 -0.4632919464864865 -0.4119097195945947 -0.6787503501351352 -0.5613229509459459 -0.4066781081081080 -0.5672012820270270 -0.6035442094594592 -0.3336886319040541 -0.3270995590363514 -0.1969731682364864 -0.5660600231081082 -0.6329274755405407 0.0526493104482433 -0.5645913421621621 -0.5190042497297296 0.1353388423459459 -0.5627332527027028 -0.5292622433783785 -0.1515138014932432 -0.7703008955405405 -0.7573857802702705 -0.0036339745294595
25 WALKING_DOWNSTAIRS 0.2913296662068966 -0.0210170522987931 -0.1071923769655173 -0.2537569342586207 -0.1405406038706897 -0.4579723818965519 0.9296275322413796 -0.0724270175862069 0.2187959583793104 -0.9644700667241376 -0.9378160110344823 -0.9261916963793102 0.1106569293965517 -0.0195416626931035 -0.0113348791672414 -0.5019683879310344 -0.3716615224137932 -0.7114946955172413 0.0029911285655172 -0.1011150763668965 0.0980750249310345 -0.2888247545862069 -0.5233779146551725 -0.4437804544827585 -0.1279524453996552 -0.0415203345874138 -0.0642078122381035 -0.4301343875862068 -0.8104445424137932 -0.5994819979310343 -0.2201085946206897 -0.2594652499137932 -0.2201085946206897 -0.2594652499137932 -0.5004833313793102 -0.4829769298275862 -0.2160825656017241 -0.3821609213793106 -0.6647136251724139 -0.6796059513793102 -0.3722451929310344 -0.1963810537413793 -0.5560970891379310 -0.2130288743310345 -0.1668423755879311 -0.4494654417241380 -0.5546326653448275 -0.1734140572620690 -0.1520082688620689 -0.5257894506896551 -0.4156996437931034 -0.6868439593103445 -0.5221533410344827 -0.3657198304482758 -0.7349900641379310 -0.4197325081034483 -0.5449023325862070 -0.4237980060689655 -0.2177997239310345 -0.6329163522413792 -0.4103114475862070 -0.3162521077413792 -0.4706411249999999 -0.5067383067241378 -0.2698503882465517 -0.4747693765517240 -0.1919737749482759 -0.2881547875172414 -0.3594370801034484 -0.1721656383793104 -0.4716421115517240 -0.5022247681034482 -0.0002596381093103 -0.4857635820689654 -0.4237073297068966 -0.1595887709517241 -0.6870342812068965 -0.6930324091379310 -0.1012788026672414
25 WALKING_UPSTAIRS 0.2779954113846154 -0.0269863524264615 -0.1262104402923077 -0.4597756461538461 -0.2230868087692306 -0.2965239750769230 0.9276932395384615 -0.2176412824615385 0.1082309866846155 -0.9508784503076925 -0.9317582727692305 -0.8827223990769231 0.0740041435707693 0.0092551404155385 -0.0116906813498461 -0.6636427463076924 -0.6271312356923076 -0.8124583723076924 0.0556121923307692 -0.1094376581046154 0.0996227385527692 -0.4890117947846154 -0.4336733838461537 -0.5641956089230769 -0.1264811610615384 -0.0281452998369231 -0.0540452217153846 -0.6938549023076921 -0.8396991430769233 -0.7462682829230768 -0.3057721990769230 -0.4800066498461539 -0.3057721990769230 -0.4800066498461539 -0.6791608435384614 -0.6745130598461537 -0.3186346998000000 -0.3877541161584616 -0.7771060266153847 -0.8248833027692306 -0.5216498387692309 -0.3801508053846153 -0.5429318279999998 -0.4379757869230768 -0.1999884285846154 -0.2372967412923077 -0.5933674330307697 -0.3795184550615387 -0.4635119841384616 -0.6682081564615383 -0.6408494249230768 -0.7932669712307689 -0.6902136258461539 -0.6380860101538461 -0.8305266366153844 -0.4102941096538461 -0.6019714153846155 -0.6123892275384616 -0.4761449988461538 -0.6185799133846157 -0.5751697156923079 -0.5001198314769231 -0.3493626875384615 -0.6011126121538460 -0.3800373336153847 -0.5491032387692308 -0.2549712444615384 -0.5279075615384614 -0.5361202932307694 -0.2732615790769231 -0.6547951106153843 -0.7034336926153844 0.0278971843696923 -0.5671534698461540 -0.3866129928769230 -0.4145319925230769 -0.8224039059999999 -0.8410610121538462 -0.0511617273270769
26 LAYING 0.2716458645407895 -0.0191895728026316 -0.1050025402894737 -0.9694454452631579 -0.9832313518421052 -0.9845000131578946 -0.6213097152631577 0.8030150115789477 0.6145234059210527 -0.9444724885526311 -0.9878879952631582 -0.9840817089473683 0.0866502529210526 0.0124420033513158 -0.0061475509866316 -0.9893158248684207 -0.9871828877631579 -0.9890646289473685 -0.0170656239526316 -0.0903229228815789 0.1524363443289474 -0.9903281977631583 -0.9793256788157897 -0.9693022377631582 -0.1003686408684211 -0.0396682720394737 -0.0711533355789474 -0.9926651548684210 -0.9890633419736844 -0.9937598418421055 -0.9767850423684211 -0.9643551903947373 -0.9767850423684211 -0.9643551903947373 -0.9899706042105262 -0.9891019494736847 -0.9518635947368421 -0.9656768219736843 -0.9921979800000000 -0.9899173544736840 -0.9732622892105259 -0.9836640343421053 -0.9849231235526313 -0.9679718914473687 -0.9833170839473684 -0.9848544878947373 -0.2102379926460527 0.2743783150921053 0.3746139409868421 -0.9892240439473686 -0.9871150807894736 -0.9873082522368420 -0.9904101069736841 -0.9882386485526314 -0.9893704907894739 0.1370904253157895 0.1270443022631579 0.1488209838397369 -0.9883863248684210 -0.9831279993421054 -0.9701712196052631 -0.9909701196052633 -0.9774918434210527 -0.9717890467105261 0.1530498101802631 -0.0665477247486842 0.2061930138393421 -0.9692691140789474 -0.9665766317105264 0.2772682789078947 -0.9891381844736843 -0.9879014632894733 0.3507040343250000 -0.9743051796052631 -0.9661392186842105 0.1117405791463158 -0.9904309140789472 -0.9896280122368420 0.2399354775631579
26 SITTING 0.2582435301666667 -0.0071336454135897 -0.0974448692333333 -0.9797689879487180 -0.9407989655128205 -0.9500044141025634 0.7829556117948717 0.2231055620256410 0.3143876274358975 -0.9650829256410254 -0.9492867008076920 -0.9445808638461537 0.0764443226333333 0.0069223895896154 -0.0078023798132051 -0.9922583952564099 -0.9862152156410254 -0.9900087105128207 -0.0370217449628205 -0.0840648503320513 0.0711109471666667 -0.9910277005128205 -0.9734448138461537 -0.9664413380769228 -0.0959848170000000 -0.0403070205666667 -0.0487627204433077 -0.9958825120512819 -0.9931398338461542 -0.9919297889743589 -0.9530799941025641 -0.9336027834102564 -0.9530799941025641 -0.9336027834102564 -0.9908984357692306 -0.9899861116666665 -0.9540529458974358 -0.9647420223076927 -0.9944664462820515 -0.9940332070512821 -0.9825795460256412 -0.9542994106410254 -0.9675191493589739 -0.9787551767948717 -0.9377835389743588 -0.9447813402564099 -0.1490175758935897 0.1128302396794871 0.0745313733174231 -0.9920254274358973 -0.9858628864102562 -0.9879899829487179 -0.9932998605128199 -0.9877545887179485 -0.9906931143589747 0.1765769507564103 0.0466390168589744 0.0548784456073077 -0.9901448823076924 -0.9817407933333331 -0.9704236937179485 -0.9913184364102562 -0.9694881889743590 -0.9682666669230767 0.1067393017551282 -0.3841976907564103 0.0345111450307692 -0.9524110437179485 -0.9345876991410257 0.0890797482948718 -0.9894819428205130 -0.9895212728205129 0.3367867402179487 -0.9764638699999997 -0.9636506523076920 -0.1856660850641026 -0.9939854475641028 -0.9942097697435901 0.3005293636153846
26 STANDING 0.2811270354054053 -0.0166608306652703 -0.1102377964162162 -0.9930693687837836 -0.9494661554054058 -0.9629884013513511 0.9654608916216213 -0.1403154218243243 0.0884142682297298 -0.9926787821621620 -0.9669864337837835 -0.9642284706756762 0.0753578207972973 0.0081732226404054 -0.0021949778282432 -0.9904983550000005 -0.9759354854054056 -0.9866934486486483 -0.0245345837959459 -0.0731385762635135 0.0776706781351351 -0.9737851112162161 -0.9824081427027027 -0.9748913606756759 -0.1003559971081081 -0.0409011992972973 -0.0532541948283784 -0.9784724093243240 -0.9897669898648647 -0.9859925032432434 -0.9685116943243240 -0.9626972991891887 -0.9685116943243240 -0.9626972991891887 -0.9869852136486491 -0.9826262529729728 -0.9686739555405403 -0.9626535855405401 -0.9885448252702700 -0.9842537924324323 -0.9919933722972973 -0.9584023178378376 -0.9732151552702704 -0.9937024083783786 -0.9478296774324327 -0.9600277955405406 0.0910191269432433 0.0021618486891892 0.1455117566770270 -0.9905869821621626 -0.9762670586486485 -0.9845639212162156 -0.9912756620270271 -0.9773549494594597 -0.9874280862162164 0.2676598987040540 -0.0854585422074324 0.0492957974902703 -0.9693642685135139 -0.9838859102702703 -0.9744593237837836 -0.9753216456756759 -0.9817408731081082 -0.9773510050000001 -0.1664150012368918 -0.1186596092939189 -0.0120859135229730 -0.9706052504054055 -0.9639092993243245 0.0663748187851351 -0.9828768894594596 -0.9811293127027025 0.2216684763932432 -0.9723331086486487 -0.9629676058108109 -0.1446050139216216 -0.9857622555405406 -0.9833139960810808 0.1045167776175676
26 WALKING 0.2792644437288136 -0.0154259586949153 -0.1089270114745763 -0.3401855275593220 -0.1363513916457627 -0.3334865025423729 0.9606477545762711 -0.1339221850847458 0.1087386995084746 -0.9800556510169491 -0.9690403142372882 -0.9662315616949152 0.0652303740728813 0.0196712144372881 -0.0061830578435593 -0.3284528813559322 -0.2618635893389831 -0.3974835161016950 -0.0033408593881356 -0.0841507651508474 0.0851069247830508 -0.4928857113559324 -0.5757354477966103 -0.3545490594915255 -0.0994114560389830 -0.0456538283033898 -0.0492240545355932 -0.4174386361016948 -0.5870001108474577 -0.4855430015254236 -0.2233991718305085 -0.4218483138983051 -0.2233991718305085 -0.4218483138983051 -0.2907580249152543 -0.2793507542372882 -0.3920920240677967 -0.5383292861016949 -0.5123988255932204 -0.6034686723728814 -0.3219595496610169 -0.1467021565762711 -0.3395396455932204 -0.3479979256101694 -0.1857258323050847 -0.3844453223728813 -0.2992939099322034 -0.0539623026406780 0.2403643436271186 -0.3642267644067798 -0.2985319824745764 -0.3986731898305085 -0.3510659576271186 -0.2719521572203390 -0.3965304183050848 -0.2549355288898305 -0.4080948371186441 -0.2458890049322034 -0.3681129057627119 -0.5618277655932202 -0.3185168130508474 -0.5329996094915253 -0.5879396045762715 -0.4262320905084745 -0.0837596098474576 0.1326227887322034 -0.0631030040627119 -0.3798367427118644 -0.5371839671186441 0.1743980996610169 -0.2933583411864407 -0.2689484654237288 0.0423616587694915 -0.5519276130508475 -0.6094662166101695 0.2208116678644067 -0.6194610361016951 -0.6129303432203389 0.1942154693186441
26 WALKING_DOWNSTAIRS 0.2792845828000000 -0.0126258096677800 -0.1064396194000000 0.1739538496200000 -0.0116299101120000 -0.2848076760000000 0.9467972718000002 -0.0799003729000000 0.1539063202000000 -0.9627219918000001 -0.9354258554000000 -0.9330817682000000 0.1114707879180000 -0.0071316016420000 -0.0118911426400000 -0.1281116412060000 -0.0864049027360200 -0.3793359516000002 -0.0107522082360000 -0.1003822042168000 0.0822213996030000 -0.3313129144600000 -0.4734080504000001 -0.3320502392000000 -0.0992465275036000 -0.0372681096850000 -0.0510587409400000 -0.1708426766160001 -0.5471984381999999 -0.3589516377999999 0.1143793837420000 0.1470016790600000 0.1143793837420000 0.1470016790600000 -0.1488562664000000 -0.1113039563160000 -0.2353146228200000 -0.2961582916860000 -0.4187798103999998 -0.4631407950000000 0.0228000961420000 -0.0062370000440000 -0.2796400557000002 0.2267838438600000 -0.0782837778240000 -0.3466485178000000 -0.5514383553999999 0.0044402193000000 0.1399744981000000 -0.2013680982580000 -0.1655523781559999 -0.3601146077999999 -0.1308258983920000 -0.0615370654880000 -0.3967016907999998 -0.5212878611999999 -0.4566796268000000 -0.3450157916999999 -0.1259181545800001 -0.4431262099999999 -0.2213888254200000 -0.3981998634999999 -0.4975063387999998 -0.4344821870000000 -0.1093250266600000 0.0425729623480000 -0.0137289300200000 0.0751016846680000 0.0057494366140000 -0.1529934755560000 -0.1531720291200000 -0.0679410759720000 -0.0845718966120000 -0.3345099466000000 -0.3929906531200000 0.0059910814215800 -0.4722007526000001 -0.4894973793999998 -0.0043410087763800
26 WALKING_UPSTAIRS 0.2726913945454546 -0.0281633797398182 -0.1219434612363636 -0.1690069524181818 -0.0491726302763636 -0.4045969365454546 0.9420952570909092 -0.2461696561818182 -0.0019931057236364 -0.9620113921818184 -0.9378581578181818 -0.9296367976363638 0.0755645318545455 0.0020917168489091 -0.0117089275472727 -0.2908799658727274 -0.3997714738181817 -0.6779955854545454 -0.0247950825654545 -0.0657601804418182 0.0721458973490909 -0.5502743959999999 -0.6030971105454547 -0.3090880546000001 -0.0975590199454545 -0.0386244096705455 -0.0595558392545455 -0.5158294172727274 -0.7252102909090911 -0.5563902180000001 -0.1428744993818182 -0.1507071068000000 -0.1428744993818182 -0.1507071068000000 -0.4044638963636363 -0.3345313447272728 -0.3444270476363637 -0.5140324101818182 -0.6480998501818183 -0.6618296565454544 -0.2428207561272728 -0.1855283132727273 -0.4995027592727273 -0.1428438383818182 -0.0439473073581818 -0.4009022563636361 -0.3843938598909090 -0.2313589590545454 -0.1890885867581818 -0.3045405563454545 -0.4193446960000000 -0.6397412649090909 -0.3420754320000001 -0.4200557812727272 -0.7157268938181817 -0.2225139148527272 -0.4776766358181818 -0.3785219149818180 -0.4276865707272727 -0.6171125396363635 -0.3427039263636362 -0.5908122979999998 -0.5982366398181818 -0.3620521830909091 -0.0693017133890909 -0.0956417028527272 -0.2165007201454546 -0.1675663833727273 -0.2742262272727273 -0.0172240385858182 -0.2949704709090908 -0.3937153521818182 0.0571545019854545 -0.5560847781818183 -0.5696320000000000 -0.0255131300387273 -0.6735806627272728 -0.6698462945454547 -0.0512559511836364
27 LAYING 0.2741024924324325 -0.0179867611216216 -0.1076997328378378 -0.9784551531081080 -0.9837360437837834 -0.9866369960810811 -0.5304346048648650 0.5678794940540541 0.8453923802702703 -0.9711838627027026 -0.9937017429729730 -0.9890563113513512 0.0766268551324324 0.0126491088851351 -0.0006855492928378 -0.9864718993243242 -0.9851594617567572 -0.9896851466216217 -0.0195427328781081 -0.0957839566891892 0.1187383607837838 -0.9888372121621625 -0.9842874752702699 -0.9783749997297295 -0.1011476952567568 -0.0362186160902703 -0.0642797849864865 -0.9935037208108111 -0.9930258772972973 -0.9932967205405405 -0.9820916521621622 -0.9789201762162157 -0.9820916521621622 -0.9789201762162157 -0.9883727736486486 -0.9885867713513509 -0.9669175944594594 -0.9719157328378382 -0.9943550437837839 -0.9934843132432434 -0.9806318468918918 -0.9829159518918918 -0.9873565898648649 -0.9776157025675674 -0.9842690879729730 -0.9865823879729726 -0.1737193878256756 0.2546365521216215 0.3600785424189189 -0.9866795725675676 -0.9852572772972968 -0.9880331290540540 -0.9874774654054056 -0.9861160087837836 -0.9899011698648650 0.0961256024564865 0.0629930660081081 0.1480929188594595 -0.9870285390540540 -0.9867958372972968 -0.9792020191891889 -0.9893823289189193 -0.9830523185135138 -0.9800964381081083 0.0911101099674324 -0.0195690475405405 0.2548048464837838 -0.9813890177027028 -0.9802963390540542 0.3686796812027027 -0.9880989025675675 -0.9881748595945944 0.4051048589459459 -0.9798906679729729 -0.9718062367567570 0.1743116543779730 -0.9935637786486488 -0.9935522993243240 0.3483214532054054
27 SITTING 0.2739413025714286 -0.0155269799285714 -0.1055219125885714 -0.9885801077142856 -0.9715791257142858 -0.9658587351428571 0.8394647139999999 0.2129470213714285 0.2764174310428572 -0.9824457379999998 -0.9825533365714284 -0.9672680659999997 0.0779038963571429 0.0046707242220000 -0.0061128542595714 -0.9906580978571429 -0.9850974707142853 -0.9889040015714287 -0.0371830822285714 -0.0797345645214285 0.0833752812157143 -0.9884924251428572 -0.9820674651428574 -0.9757133101428571 -0.0951635808000000 -0.0396410809285714 -0.0503883556285714 -0.9936403182857142 -0.9922264421428574 -0.9917667875714287 -0.9794816688571426 -0.9695266747142859 -0.9794816688571426 -0.9695266747142859 -0.9894671782857143 -0.9892005395714286 -0.9635654740000000 -0.9707821327142856 -0.9940347107142860 -0.9921128295714284 -0.9886821084285717 -0.9740578555714283 -0.9746658169999998 -0.9886591964285714 -0.9712660627142857 -0.9632206725714283 -0.0585153003971428 0.1446257901988572 0.1216350590742857 -0.9908396074285715 -0.9852385837142864 -0.9870877211428569 -0.9912922707142855 -0.9860831140000001 -0.9892825168571431 0.1943188208042857 -0.0105794955342857 0.0347727844400000 -0.9872079047142860 -0.9841411191428577 -0.9768481342857142 -0.9889846184285712 -0.9810376902857145 -0.9775955191428576 0.0280636008338572 -0.1594390667528572 0.0218168994742857 -0.9747664667142855 -0.9708852968571426 0.2078556265085714 -0.9887732694285717 -0.9885316511428570 0.3579207698528572 -0.9794828208571427 -0.9705282662857142 -0.0230774093425714 -0.9923902642857143 -0.9919677762857142 0.2249750479057142
